Frequency (Hz), Magnitude (dB)
13710.937500, -68.830854
13722.656250, -70.673237
13734.375000, -73.123178
13746.093750, -76.669777
13757.812500, -82.927014
13769.531250, -106.842878
13781.250000, -81.900235
13792.968750, -76.178064
13804.687500, -72.819022
13816.406250, -70.469959
13828.125000, -68.693836
13839.843750, -67.293619
13851.562500, -66.163735
13863.281250, -65.241252
13875.000000, -64.485886
13886.718750, -63.870568
13898.437500, -63.376518
13910.156250, -62.990481
13921.875000, -62.703097
13933.593750, -62.507902
13945.312500, -62.400717
13957.031250, -62.379282
13968.750000, -62.443067
13980.468750, -62.593237
13992.187500, -62.832739
14003.906250, -63.166551
14015.625000, -63.602130
14027.343750, -64.150149
14039.062500, -64.825689
14050.781250, -65.650218
14062.500000, -66.654997
14074.218750, -67.887297
14085.937500, -69.422718
14097.656250, -71.392559
14109.375000, -74.055472
14121.093750, -78.042846
14132.812500, -85.822916
14144.531250, -92.621572
14156.250000, -80.210721
14167.968750, -75.351216
14179.687500, -72.316411
14191.406250, -70.139955
14203.125000, -68.472706
14214.843750, -67.148653
14226.562500, -66.075991
14238.281250, -65.198844
14250.000000, -64.480938
14261.718750, -63.897663
14273.437500, -63.431846
14285.156250, -63.071345
14296.875000, -62.807610
14308.593750, -62.634805
14320.312500, -62.549263
14332.031250, -62.549176
14343.750000, -62.634443
14355.468750, -62.806666
14367.187500, -63.069277
14378.906250, -63.427831
14390.625000, -63.890518
14402.343750, -64.468991
14414.062500, -65.179723
14425.781250, -66.046267
14437.500000, -67.103192
14449.218750, -68.403423
14460.937500, -70.033137
14472.656250, -72.146055
14484.375000, -75.058338
14496.093750, -79.607174
14507.812500, -89.986332
14519.531250, -87.637029
14531.250000, -78.846346
14542.968750, -74.623691
14554.687500, -71.858869
14566.406250, -69.833944
14578.125000, -68.265251
14589.843750, -67.011569
14601.562500, -65.992568
14613.281250, -65.158433
14625.000000, -64.476402
14636.718750, -63.924059
14648.437500, -63.485687
14660.156250, -63.150164
14671.875000, -62.909696
14683.593750, -62.759037
14695.312500, -62.695015
14707.031250, -62.716262
14718.750000, -62.823105
14730.468750, -63.017592
14742.187500, -63.303657
14753.906250, -63.687467
14765.625000, -64.177992
14777.343750, -64.787953
14789.062500, -65.535355
14800.781250, -66.446077
14812.500000, -67.558452
14824.218750, -68.931960
14835.937500, -70.665388
14847.656250, -72.940305
14859.375000, -76.149104
14871.093750, -81.440470
14882.812500, -97.794065
14894.531250, -84.585076
14906.250000, -77.707125
14917.968750, -73.975684
14929.687500, -71.439536
14941.406250, -69.548890
14953.125000, -68.069952
14964.843750, -66.881568
14976.562500, -65.913058
14988.281250, -65.119836
15000.000000, -64.472239
15011.718750, -63.949814
15023.437500, -63.538166
15035.156250, -63.227114
15046.875000, -63.009570
15058.593750, -62.880847
15070.312500, -62.838250
15082.031250, -62.880845
15093.750000, -63.009387
15105.468750, -63.226381
15117.187500, -63.536286
15128.906250, -63.945912
15140.625000, -64.465074
15152.343750, -65.107652
15164.062500, -65.893346
15175.781250, -66.850644
15187.500000, -68.022173
15199.218750, -69.475064
15210.937500, -71.323278
15222.656250, -73.783418
15234.375000, -77.351379
15246.093750, -83.677055
15257.812500, -105.593799
15269.531250, -82.398920
15281.250000, -76.732600
15292.968750, -73.392599
15304.687500, -71.052922
15316.406250, -69.282252
15328.125000, -67.885505
15339.843750, -66.757955
15351.562500, -65.837099
15363.281250, -65.082893
15375.000000, -64.468416
15386.718750, -63.974981
15398.437500, -63.589399
15410.156250, -63.302358
15421.875000, -63.107430
15433.593750, -63.000465
15445.312500, -62.979226
15457.031250, -63.043211
15468.750000, -63.193605
15480.468750, -63.433383
15492.187500, -63.767553
15503.906250, -64.203611
15515.625000, -64.752279
15527.343750, -65.428710
15539.062500, -66.254480
15550.781250, -67.261016
15562.500000, -68.495870
15574.218750, -70.035167
15585.937500, -72.011290
15597.656250, -74.685599
15609.375000, -78.698628
15621.093750, -86.581593
15632.812500, -92.837395
15644.531250, -80.704998
15656.250000, -75.883442
15667.968750, -72.863377
15679.687500, -70.694573
15691.406250, -69.031887
15703.125000, -67.710782
15714.843750, -66.640118
15726.562500, -65.764368
15738.281250, -65.047459
15750.000000, -64.464903
15761.718750, -63.999610
15773.437500, -63.639493
15785.156250, -63.376046
15796.875000, -63.203464
15808.593750, -63.118106
15820.312500, -63.118188
15832.031250, -63.203632
15843.750000, -63.376062
15855.468750, -63.638935
15867.187500, -63.997838
15878.906250, -64.460999
15890.625000, -65.040124
15902.343750, -65.751760
15914.062500, -66.619571
15925.781250, -67.678310
15937.500000, -68.981210
15949.218750, -70.615037
15960.937500, -72.734788
15972.656250, -75.659998
15984.375000, -80.240683
15996.093750, -90.803880
16007.812500, -87.995221
16019.531250, -79.328182
16031.250000, -75.132647
16042.968750, -72.379451
16054.687500, -70.360824
16066.406250, -68.795972
16078.125000, -67.544802
16089.843750, -66.527515
16101.562500, -65.694580
16113.281250, -65.013404
16125.000000, -64.461675
16136.718750, -64.023747
16148.437500, -63.688547
16160.156250, -63.448318
16171.875000, -63.297843
16183.593750, -63.233974
16195.312500, -63.255366
16207.031250, -63.362367
16218.750000, -63.557045
16230.468750, -63.843362
16242.187500, -64.227514
16253.906250, -64.718512
16265.625000, -65.329131
16277.343750, -66.077453
16289.062500, -66.989478
16300.781250, -68.103733
16312.500000, -69.480044
16324.218750, -71.217870
16335.937500, -73.500295
16347.656250, -76.724020
16359.375000, -82.056710
16371.093750, -98.936192
16382.812500, -84.980075
16394.531250, -78.172219
16406.250000, -74.460887
16417.968750, -71.934049
16429.687500, -70.048631
16441.406250, -68.572943
16453.125000, -67.386706
16464.843750, -66.419667
16476.562500, -65.627477
16488.281250, -64.980611
16500.000000, -64.458709
16511.718750, -64.047435
16523.437500, -63.736652
16535.156250, -63.519303
16546.875000, -63.390731
16558.593750, -63.348260
16570.312500, -63.390979
16582.031250, -63.519662
16593.750000, -63.736835
16605.468750, -64.046983
16617.187500, -64.456948
16628.906250, -64.976584
16640.625000, -65.619829
16652.343750, -66.406464
16664.062500, -67.365106
16675.781250, -68.538596
16687.500000, -69.994449
16699.218750, -71.847401
16710.937500, -74.315887
16722.656250, -77.901453
16734.375000, -84.284201
16746.093750, -104.815938
16757.812500, -82.800092
16769.531250, -77.178524
16781.250000, -73.853859
16792.968750, -71.521736
16804.687500, -69.755436
16816.406250, -68.361451
16828.125000, -67.235740
16839.843750, -66.316148
16851.562500, -65.562828
16863.281250, -64.948976
16875.000000, -64.455984
16886.718750, -64.070715
16898.437500, -63.783894
16910.156250, -63.589125
16921.875000, -63.482280
16933.593750, -63.461145
16945.312500, -63.525234
16957.031250, -63.675756
16968.750000, -63.915702
16980.468750, -64.250110
16992.187500, -64.686504
17003.906250, -65.235651
17015.625000, -65.912761
17027.343750, -66.739498
17039.062500, -67.747428
17050.781250, -68.984338
17062.500000, -70.526785
17074.218750, -72.508055
17085.937500, -75.191765
17097.656250, -79.226113
17109.375000, -87.195936
17121.093750, -93.013526
17132.812500, -81.099636
17144.531250, -76.308794
17156.250000, -73.300691
17167.968750, -71.138081
17179.687500, -69.479073
17191.406250, -68.160324
17203.125000, -67.091239
17214.843750, -66.216576
17226.562500, -65.500426
17238.281250, -64.918403
17250.000000, -64.453482
17261.718750, -64.093624
17273.437500, -63.830355
17285.156250, -63.657899
17296.875000, -63.572636
17308.593750, -63.572801
17320.312500, -63.658334
17332.031250, -63.830878
17343.750000, -64.093913
17355.468750, -64.453050
17367.187500, -64.916548
17378.906250, -65.496159
17390.625000, -66.208490
17402.343750, -67.077301
17414.062500, -68.137493
17425.781250, -69.442558
17437.500000, -71.079757
17449.218750, -73.205153
17460.937500, -76.141113
17472.656250, -80.748497
17484.375000, -91.469838
17496.093750, -88.277464
17507.812500, -79.710016
17519.531250, -75.536627
17531.250000, -72.792930
17542.968750, -70.779433
17554.687500, -69.217692
17566.406250, -67.968538
17578.125000, -66.952608
17589.843750, -66.120608
17601.562500, -65.440082
17613.281250, -64.888804
17625.000000, -64.451187
17636.718750, -64.116198
17648.437500, -63.876110
17660.156250, -63.725733
17671.875000, -63.661936
17683.593750, -63.683393
17695.312500, -63.790469
17707.031250, -63.985252
17718.750000, -64.271726
17730.468750, -64.656109
17742.187500, -65.147449
17753.906250, -65.758563
17765.625000, -66.507601
17777.343750, -67.420663
17789.062500, -68.536440
17800.781250, -69.915047
17812.500000, -71.656508
17824.218750, -73.945188
17835.937500, -77.181429
17847.656250, -82.549080
17859.375000, -99.902589
17871.093750, -85.288390
17882.812500, -78.537834
17894.531250, -74.843057
17906.250000, -72.323879
17917.968750, -70.442743
17929.687500, -68.969700
17941.406250, -67.785193
17953.125000, -66.819323
17964.843750, -66.027935
17976.562500, -65.381624
17988.281250, -64.860102
18000.000000, -64.449085
18011.718750, -64.138471
18023.437500, -63.921231
18035.156250, -63.792730
18046.875000, -63.750312
18058.593750, -63.793080
18070.312500, -63.921828
18082.031250, -64.139099
18093.750000, -64.449399
18105.468750, -64.859596
18117.187500, -65.379579
18128.906250, -66.023333
18140.625000, -66.810709
18152.343750, -67.770433
18164.062500, -68.945525
18175.781250, -70.403827
18187.500000, -72.260730
18199.218750, -74.736228
18210.937500, -78.336683
18222.656250, -84.768204
18234.375000, -104.262418
18246.093750, -83.110525
18257.812500, -77.525952
18269.531250, -74.214012
18281.250000, -71.888143
18292.968750, -70.125445
18304.687500, -68.733718
18316.406250, -67.609495
18328.125000, -66.690909
18339.843750, -65.938278
18351.562500, -65.324897
18363.281250, -64.832222
18375.000000, -64.447162
18386.718750, -64.160475
18398.437500, -63.965786
18410.156250, -63.858990
18421.875000, -63.837890
18433.593750, -63.902017
18445.312500, -64.052593
18457.031250, -64.292632
18468.750000, -64.627190
18480.468750, -65.063819
18492.187500, -65.613321
18503.906250, -66.290957
18515.625000, -67.118465
18527.343750, -68.127529
18539.062500, -69.366135
18550.781250, -70.911210
18562.500000, -72.896812
18574.218750, -75.588488
18585.937500, -79.641024
18597.656250, -87.685975
18609.375000, -93.137969
18621.093750, -81.402073
18632.812500, -76.636868
18644.531250, -73.638763
18656.250000, -71.481318
18667.968750, -69.825357
18679.687500, -68.508542
18691.406250, -67.440738
18703.125000, -66.566943
18714.843750, -65.851382
18726.562500, -65.269757
18738.281250, -64.805099
18750.000000, -64.445409
18761.718750, -64.182241
18773.437500, -64.009840
18785.156250, -63.924607
18796.875000, -63.924792
18808.593750, -64.010351
18820.312500, -64.182944
18832.031250, -64.446067
18843.750000, -64.805354
18855.468750, -65.269093
18867.187500, -65.849069
18878.906250, -66.561947
18890.625000, -67.431563
18902.343750, -68.492950
18914.062500, -69.799822
18925.781250, -71.439861
18937.500000, -73.570051
18949.218750, -76.515200
18960.937500, -81.145569
18972.656250, -92.006061
18984.375000, -88.483878
18996.093750, -79.999390
19007.812500, -75.844650
19019.531250, -73.108951
19031.250000, -71.099758
19042.968750, -69.540610
19054.687500, -68.293119
19066.406250, -67.278295
19078.125000, -66.447040
19089.843750, -65.767017
19101.562500, -65.216074
19113.281250, -64.778672
19125.000000, -64.443814
19136.718750, -64.203799
19148.437500, -64.053455
19160.156250, -63.989671
19171.875000, -64.011136
19183.593750, -64.118229
19195.312500, -64.313055
19207.031250, -64.599615
19218.750000, -64.984151
19230.468750, -65.475737
19242.187500, -66.087232
19253.906250, -66.836840
19265.625000, -67.750749
19277.343750, -68.867792
19289.062500, -70.248333
19300.781250, -71.992888
19312.500000, -74.286928
19324.218750, -77.533963
19335.937500, -82.932004
19347.656250, -100.722028
19359.375000, -85.513505
19371.093750, -78.811338
19382.812500, -75.130619
19394.531250, -72.617936
19406.250000, -70.740417
19417.968750, -69.269590
19429.687500, -68.086517
19441.406250, -67.121601
19453.125000, -66.330855
19464.843750, -65.684971
19476.562500, -65.163728
19488.281250, -64.752883
19500.000000, -64.442368
19511.718750, -64.225176
19523.437500, -64.096690
19535.156250, -64.054270
19546.875000, -64.097036
19558.593750, -64.225794
19570.312500, -64.443104
19582.031250, -64.753491
19593.750000, -65.163844
19605.468750, -65.684083
19617.187500, -66.328234
19628.906250, -67.116209
19640.625000, -68.076828
19652.343750, -69.253268
19664.062500, -70.713655
19675.781250, -72.573952
19687.500000, -75.055515
19699.218750, -78.668929
19710.937500, -85.143297
19722.656250, -103.813266
19734.375000, -83.334916
19746.093750, -77.781932
19757.812500, -74.480884
19769.531250, -72.160359
19781.250000, -70.400720
19792.968750, -69.010897
19804.687500, -67.887912
19816.406250, -66.970151
19828.125000, -66.218070
19839.843750, -65.605050
19851.562500, -65.112605
19863.281250, -64.727682
19875.000000, -64.441064
19886.718750, -64.246401
19898.437500, -64.139604
19910.156250, -64.118490
19921.875000, -64.182605
19933.593750, -64.333186
19945.312500, -64.573263
19957.031250, -64.907909
19968.750000, -65.344701
19980.468750, -65.894471
19992.187500, -66.572524
20003.906250, -67.400665
20015.625000, -68.410679
20027.343750, -69.650729
20039.062500, -71.198065
20050.781250, -73.187425
20062.500000, -75.886055
20074.218750, -79.954572
20085.937500, -88.066339
20097.656250, -93.202871
20109.375000, -81.617411
20121.093750, -76.874311
20132.812500, -73.884834
20144.531250, -71.731831
20156.250000, -70.078476
20167.968750, -68.763302
20179.687500, -67.696571
20191.406250, -66.823487
20203.125000, -66.108397
20214.843750, -65.527076
20226.562500, -65.062605
20238.281250, -64.703017
20250.000000, -64.439895
20261.718750, -64.267501
20273.437500, -64.182252
20285.156250, -64.182413
20296.875000, -64.267953
20308.593750, -64.440547
20320.312500, -64.703708
20332.031250, -65.063087
20343.750000, -65.526997
20355.468750, -66.107256
20367.187500, -66.820575
20378.906250, -67.690863
20390.625000, -68.753264
20402.343750, -70.061691
20414.062500, -71.704201
20425.781250, -73.838589
20437.500000, -76.791840
20449.218750, -81.442602
20460.937500, -92.428974
20472.656250, -88.614370
20484.375000, -80.201433
20496.093750, -76.062921
20507.812500, -73.334181
20519.531250, -71.328717
20531.250000, -69.771801
20542.968750, -68.525729
20554.687500, -67.511834
20566.406250, -66.681194
20578.125000, -66.001572
20589.843750, -65.450883
20601.562500, -65.013629
20613.281250, -64.678846
20625.000000, -64.438854
20636.718750, -64.288500
20648.437500, -64.224689
20660.156250, -64.246121
20671.875000, -64.353191
20683.593750, -64.548017
20695.312500, -64.834615
20707.031250, -65.219249
20718.750000, -65.711016
20730.468750, -66.322811
20742.187500, -67.072889
20753.906250, -67.987514
20765.625000, -69.105646
20777.343750, -70.487873
20789.062500, -72.235145
20800.781250, -74.533929
20812.500000, -77.790573
20824.218750, -83.215856
20835.937500, -101.418694
20847.656250, -85.657562
20859.375000, -78.997693
20871.093750, -75.329318
20882.812500, -72.822331
20894.531250, -70.947969
20906.250000, -69.479065
20917.968750, -68.297222
20929.687500, -67.333112
20941.406250, -66.542895
20953.125000, -65.897353
20964.843750, -65.376318
20976.562500, -64.965590
20988.281250, -64.655124
21000.000000, -64.437936
21011.718750, -64.309426
21023.437500, -64.266968
21035.156250, -64.309694
21046.875000, -64.438425
21058.593750, -64.655735
21070.312500, -64.966164
21082.031250, -65.376622
21093.750000, -65.897055
21105.468750, -66.541527
21117.187500, -67.330004
21128.906250, -68.291392
21140.625000, -69.469007
21152.343750, -70.931231
21164.062500, -72.794544
21175.781250, -75.281529
21187.500000, -78.906594
21199.218750, -85.419801
21210.937500, -103.400964
21222.656250, -83.476215
21234.375000, -77.951154
21246.093750, -74.659756
21257.812500, -72.343954
21269.531250, -70.587009
21281.250000, -69.198848
21292.968750, -68.076933
21304.687500, -67.159871
21316.406250, -66.408246
21328.125000, -65.795515
21339.843750, -65.303239
21351.562500, -64.918402
21363.281250, -64.631812
21375.000000, -64.437137
21386.718750, -64.330303
21398.437500, -64.309143
21410.156250, -64.373214
21421.875000, -64.523766
21433.593750, -64.763843
21445.312500, -65.098536
21457.031250, -65.535442
21468.750000, -66.085422
21480.468750, -66.763820
21492.187500, -67.592501
21503.906250, -68.603343
21515.625000, -69.844668
21527.343750, -71.394022
21539.062500, -73.386756
21550.781250, -76.091668
21562.500000, -80.174700
21574.218750, -88.347814
21585.937500, -93.202233
21597.656250, -81.748839
21609.375000, -77.025483
21621.093750, -74.043717
21632.812500, -71.894676
21644.531250, -70.243633
21656.250000, -68.929903
21667.968750, -67.864104
21679.687500, -66.991627
21691.406250, -66.276929
21703.125000, -65.695849
21714.843750, -65.231513
21726.562500, -64.871987
21738.281250, -64.608872
21750.000000, -64.436452
21761.718750, -64.351157
21773.437500, -64.351264
21785.156250, -64.436757
21796.875000, -64.609322
21808.593750, -64.872486
21820.312500, -65.231919
21832.031250, -65.695954
21843.750000, -66.276441
21855.468750, -66.990134
21867.187500, -67.861005
21878.906250, -68.924303
21890.625000, -70.234122
21902.343750, -71.878861
21914.062500, -74.017063
21925.781250, -76.977706
21937.500000, -81.647188
21949.218750, -92.751157
21960.937500, -88.668216
21972.656250, -80.319311
21984.375000, -76.195440
21996.093750, -73.472975
22007.812500, -71.470865
22019.531250, -69.915947
22031.250000, -68.671133
22042.968750, -67.658052
22054.687500, -66.827940
22066.406250, -66.148653
22078.125000, -65.598164
22089.843750, -65.161015
22101.562500, -64.826270
22113.281250, -64.586270
22125.000000, -64.435878
22136.718750, -64.372011
22148.437500, -64.393385
22160.156250, -64.500405
22171.875000, -64.695203
22183.593750, -64.981810
22195.312500, -65.366505
22207.031250, -65.858412
22218.750000, -66.470456
22230.468750, -67.220940
22242.187500, -68.136199
22253.906250, -69.255308
22265.625000, -70.639062
22277.343750, -72.388817
22289.062500, -74.691955
22300.781250, -77.957462
22312.500000, -83.408029
22324.218750, -102.014037
22335.937500, -85.721403
22347.656250, -79.099902
22359.375000, -75.442773
22371.093750, -72.940971
22382.812500, -71.069474
22394.531250, -69.602304
22406.250000, -68.421562
22417.968750, -67.458164
22429.687500, -66.668405
22441.406250, -66.023148
22453.125000, -65.502278
22464.843750, -65.091628
22476.562500, -64.781181
22488.281250, -64.563970
22500.000000, -64.435412
22511.718750, -64.392892
22523.437500, -64.435557
22535.156250, -64.564238
22546.875000, -64.781521
22558.593750, -65.091964
22570.312500, -65.502495
22582.031250, -66.023085
22593.750000, -66.667831
22605.468750, -67.456752
22617.187500, -68.418829
22628.906250, -69.597514
22640.625000, -71.061426
22652.343750, -72.927524
22664.062500, -75.419542
22675.781250, -79.055470
22687.500000, -85.605151
22699.218750, -102.982754
22710.937500, -83.535809
22722.656250, -78.036377
22734.375000, -74.753858
22746.093750, -72.442396
22757.812500, -70.687917
22769.531250, -69.301269
22781.250000, -68.180320
22792.968750, -67.263882
22804.687500, -66.512654
22816.406250, -65.900165
22828.125000, -65.408023
22839.843750, -65.023241
22851.562500, -64.736652
22863.281250, -64.541942
22875.000000, -64.435052
22886.718750, -64.413825
22898.437500, -64.477832
22910.156250, -64.628335
22921.875000, -64.868391
22933.593750, -65.203105
22945.312500, -65.640097
22957.031250, -66.190253
22968.750000, -66.868954
22980.468750, -67.698120
22992.187500, -68.709720
23003.906250, -69.952222
23015.625000, -71.503450
23027.343750, -73.499339
23039.062500, -76.210147
23050.781250, -80.306860
23062.500000, -88.538364
23074.218750, -93.130635
23085.937500, -81.797886
23097.656250, -77.092853
23109.375000, -74.118253
23121.093750, -71.972886
23132.812500, -70.323981
23144.531250, -69.011578
23156.250000, -67.946629
23167.968750, -67.074699
23179.687500, -66.360345
23191.406250, -65.779469
23203.125000, -65.315239
23214.843750, -64.955748
23226.562500, -64.692620
23238.281250, -64.520155
23250.000000, -64.434796
23261.718750, -64.434833
23273.437500, -64.520262
23285.156250, -64.692780
23296.875000, -64.955928
23308.593750, -65.315393
23320.312500, -65.779529
23332.031250, -66.360215
23343.750000, -67.074243
23355.468750, -67.945649
23367.187500, -69.009781
23378.906250, -70.320902
23390.625000, -71.967739
23402.343750, -74.109546
23414.062500, -77.077205
23425.781250, -81.764529
23437.500000, -92.982431
23449.218750, -88.643794
23460.937500, -80.354493
23472.656250, -76.244355
23484.375000, -73.527780
23496.093750, -71.528813
23507.812500, -69.975759
23519.531250, -68.732114
23531.250000, -67.719784
23542.968750, -66.890151
23554.687500, -66.211162
23566.406250, -65.660844
23578.125000, -65.223777
23589.843750, -64.889049
23601.562500, -64.649024
23613.281250, -64.498578
23625.000000, -64.434643
23636.718750, -64.455944
23648.437500, -64.562901
23660.156250, -64.757656
23671.875000, -65.044254
23683.593750, -65.428994
23695.312500, -65.921020
23707.031250, -66.533288
23718.750000, -67.284145
23730.468750, -68.199995
23742.187500, -69.320026
23753.906250, -70.705229
23765.625000, -72.457349
23777.343750, -74.764651
23789.062500, -78.038663
23800.781250, -83.513609
23812.500000, -102.528399
23824.218750, -85.704552
23835.937500, -79.119263
23847.656250, -75.472795
23859.375000, -72.975910
23871.093750, -71.107125
23882.812500, -69.641592
23894.531250, -68.461883
23906.250000, -67.499149
23917.968750, -66.709812
23929.687500, -66.064812
23941.406250, -65.544083
23953.125000, -65.133494
23964.843750, -64.823049
23976.562500, -64.605803
23988.281250, -64.477184
