Frequency (Hz), Magnitude (dB)
13710.937500, -45.981995
13722.656250, -41.279322
13734.375000, -38.304445
13746.093750, -36.157690
13757.812500, -34.506664
13769.531250, -33.191534
13781.250000, -32.123294
13792.968750, -31.247518
13804.687500, -30.528745
13816.406250, -29.942848
13828.125000, -29.472948
13839.843750, -29.107081
13851.562500, -28.836795
13863.281250, -28.656295
13875.000000, -28.561905
13886.718750, -28.551764
13898.437500, -28.625671
13910.156250, -28.785073
13921.875000, -29.033177
13933.593750, -29.375220
13945.312500, -29.818938
13957.031250, -30.375329
13968.750000, -31.059894
13980.468750, -31.894693
13992.187500, -32.911879
14003.906250, -34.160206
14015.625000, -35.717990
14027.343750, -37.722169
14039.062500, -40.445499
14050.781250, -44.567565
14062.500000, -52.900945
14074.218750, -57.058939
14085.937500, -45.923360
14097.656250, -41.249378
14109.375000, -38.286963
14121.093750, -36.147581
14132.812500, -34.501695
14144.531250, -33.190541
14156.250000, -32.125608
14167.968750, -31.252732
14179.687500, -30.536605
14191.406250, -29.953201
14203.125000, -29.485711
14214.843750, -29.122225
14226.562500, -28.854336
14238.281250, -28.676288
14250.000000, -28.584446
14261.718750, -28.576991
14273.437500, -28.653772
14285.156250, -28.816292
14296.875000, -29.067831
14308.593750, -29.413721
14320.312500, -29.861825
14332.031250, -30.423317
14343.750000, -31.113960
14355.468750, -31.956201
14367.187500, -32.982823
14378.906250, -34.243652
14390.625000, -35.819011
14402.343750, -37.850071
14414.062500, -40.620353
14425.781250, -44.847236
14437.500000, -53.636374
14449.218750, -56.015900
14460.937500, -45.631433
14472.656250, -41.085135
14484.375000, -38.176054
14496.093750, -36.066295
14507.812500, -34.439500
14519.531250, -33.141863
14531.250000, -32.087155
14542.968750, -31.222412
14554.687500, -30.513023
14566.406250, -29.935393
14578.125000, -29.473000
14589.843750, -29.114135
14601.562500, -28.850538
14613.281250, -28.676570
14625.000000, -28.588693
14636.718750, -28.585174
14648.437500, -28.665944
14660.156250, -28.832594
14671.875000, -29.088503
14683.593750, -29.439120
14695.312500, -29.892457
14707.031250, -30.459897
14718.750000, -31.157488
14730.468750, -32.008119
14742.187500, -33.045267
14753.906250, -34.319949
14765.625000, -35.914721
14777.343750, -37.975503
14789.062500, -40.798023
14800.781250, -45.143539
14812.500000, -54.486096
14824.218750, -55.009353
14835.937500, -45.316038
14847.656250, -40.899264
14859.375000, -38.045387
14871.093750, -35.966534
14882.812500, -34.359713
14894.531250, -33.076208
14906.250000, -32.032155
14917.968750, -31.175840
14929.687500, -30.473376
14941.406250, -29.901621
14953.125000, -29.444351
14964.843750, -29.090064
14976.562500, -28.830654
14988.281250, -28.660598
15000.000000, -28.576453
15011.718750, -28.576569
15023.437500, -28.660955
15035.156250, -28.831280
15046.875000, -29.091008
15058.593750, -29.445688
15070.312500, -29.903459
15082.031250, -30.475869
15093.750000, -31.179207
15105.468750, -32.036717
15117.187500, -33.082444
15128.906250, -34.368381
15140.625000, -35.978916
15152.343750, -38.063894
15164.062500, -40.929257
15175.781250, -45.373810
15187.500000, -55.213460
15199.218750, -54.272346
15210.937500, -45.060421
15222.656250, -40.741289
15234.375000, -37.929688
15246.093750, -35.874589
15257.812500, -34.283077
15269.531250, -33.010317
15281.250000, -31.974256
15292.968750, -31.124141
15304.687500, -30.426641
15316.406250, -29.858956
15328.125000, -29.405086
15339.843750, -29.053679
15351.562500, -28.796732
15363.281250, -28.628795
15375.000000, -28.546479
15386.718750, -28.548169
15398.437500, -28.633898
15410.156250, -28.805347
15421.875000, -29.065983
15433.593750, -29.421347
15445.312500, -29.879557
15457.031250, -30.452124
15468.750000, -31.155270
15480.468750, -32.012132
15492.187500, -33.056578
15503.906250, -34.340283
15515.625000, -35.947031
15527.343750, -38.025358
15539.062500, -40.877774
15550.781250, -45.290368
15562.500000, -54.960287
15574.218750, -54.506305
15585.937500, -45.141997
15597.656250, -40.792277
15609.375000, -37.968088
15621.093750, -35.906464
15632.812500, -34.311206
15644.531250, -33.036213
15656.250000, -31.998843
15667.968750, -31.148034
15679.687500, -30.450279
15691.406250, -29.882672
15703.125000, -29.429149
15714.843750, -29.078319
15726.562500, -28.822157
15738.281250, -28.655203
15750.000000, -28.574069
15761.718750, -28.577149
15773.437500, -28.664498
15785.156250, -28.837826
15796.875000, -29.100647
15808.593750, -29.458567
15820.312500, -29.919795
15832.031250, -30.495976
15843.750000, -31.203532
15855.468750, -32.065908
15867.187500, -33.117469
15878.906250, -34.410755
15890.625000, -36.031188
15902.343750, -38.130832
15914.062500, -41.021447
15925.781250, -45.523562
15937.500000, -55.663188
15949.218750, -53.914572
15960.937500, -44.947036
15972.656250, -40.681149
15984.375000, -37.893745
15996.093750, -35.853031
16007.812500, -34.271443
16019.531250, -33.006230
16031.250000, -31.976326
16042.968750, -31.131505
16054.687500, -30.438751
16066.406250, -29.875470
16078.125000, -29.425802
16089.843750, -29.078502
16101.562500, -28.825655
16113.281250, -28.661889
16125.000000, -28.583888
16136.718750, -28.590117
16148.437500, -28.680695
16160.156250, -28.857408
16171.875000, -29.123852
16183.593750, -29.485735
16195.312500, -29.951401
16207.031250, -30.532677
16218.750000, -31.246247
16230.468750, -32.115955
16242.187500, -33.176806
16253.906250, -34.482445
16265.625000, -36.120396
16277.343750, -38.247269
16289.062500, -41.186851
16300.781250, -45.805426
16312.500000, -56.604272
16324.218750, -53.218701
16335.937500, -44.696229
16347.656250, -40.530063
16359.375000, -37.787030
16371.093750, -35.771660
16382.812500, -34.206643
16394.531250, -32.953248
16406.250000, -31.932304
16417.968750, -31.094604
16429.687500, -30.407726
16441.406250, -29.849450
16453.125000, -29.404164
16464.843750, -29.060798
16476.562500, -28.811566
16488.281250, -28.651195
16500.000000, -28.576453
16511.718750, -28.585875
16523.437500, -28.679652
16535.156250, -28.859640
16546.875000, -29.129512
16558.593750, -29.495071
16570.312500, -29.964779
16582.031250, -30.550624
16593.750000, -31.269521
16605.468750, -32.145657
16617.187500, -33.214594
16628.906250, -34.530941
16640.625000, -36.184055
16652.343750, -38.334541
16664.062500, -41.316879
16675.781250, -46.038930
16687.500000, -57.477044
16699.218750, -52.657408
16710.937500, -44.476583
16722.656250, -40.391242
16734.375000, -37.684616
16746.093750, -35.690090
16757.812500, -34.138659
16769.531250, -32.894872
16781.250000, -31.881121
16792.968750, -31.049032
16804.687500, -30.366672
16816.406250, -29.812122
16828.125000, -29.369972
16839.843750, -29.029286
16851.562500, -28.782373
16863.281250, -28.624029
16875.000000, -28.551070
16886.718750, -28.562070
16898.437500, -28.657244
16910.156250, -28.838466
16921.875000, -29.109423
16933.593750, -29.475920
16945.312500, -29.946419
16957.031250, -30.532894
16968.750000, -31.252236
16980.468750, -32.128590
16992.187500, -33.197442
17003.906250, -34.513258
17015.625000, -36.165121
17027.343750, -38.313029
17039.062500, -41.289816
17050.781250, -45.996877
17062.500000, -57.333689
17074.218750, -52.735820
17085.937500, -44.506081
17097.656250, -40.409620
17109.375000, -37.698451
17121.093750, -35.701702
17132.812500, -34.149137
17144.531250, -32.904817
17156.250000, -31.890904
17167.968750, -31.058904
17179.687500, -30.376815
17191.406250, -29.822677
17203.125000, -29.381056
17214.843750, -29.041001
17226.562500, -28.794815
17238.281250, -28.637294
17250.000000, -28.565256
17261.718750, -28.577284
17273.437500, -28.673606
17285.156250, -28.856115
17296.875000, -29.128525
17308.593750, -29.496679
17320.312500, -29.969092
17332.031250, -30.557816
17343.750000, -31.279856
17355.468750, -32.159534
17367.187500, -33.232623
17378.906250, -34.554094
17390.625000, -36.213997
17402.343750, -38.374442
17414.062500, -41.373959
17425.781250, -46.136389
17437.500000, -57.832801
17449.218750, -52.471995
17460.937500, -44.410730
17472.656250, -40.355592
17484.375000, -37.663431
17496.093750, -35.677827
17507.812500, -34.132747
17519.531250, -32.893927
17531.250000, -31.884330
17542.968750, -31.055893
17554.687500, -30.376873
17566.406250, -29.825472
17578.125000, -29.386370
17589.843750, -29.048696
17601.562500, -28.804817
17613.281250, -28.649581
17625.000000, -28.579855
17636.718750, -28.594270
17648.437500, -28.693102
17660.156250, -28.878303
17671.875000, -29.153654
17683.593750, -29.525086
17695.312500, -30.001229
17707.031250, -30.594299
17718.750000, -31.321536
17730.468750, -32.207624
17742.187500, -33.288924
17753.906250, -34.621433
17765.625000, -36.297165
17777.343750, -38.482560
17789.062500, -41.527898
17800.781250, -46.404104
17812.500000, -58.900942
17824.218750, -51.953839
17835.937500, -44.206811
17847.656250, -40.230995
17859.375000, -37.575309
17871.093750, -35.610875
17882.812500, -34.079772
17894.531250, -32.850989
17906.250000, -31.849043
17917.968750, -31.026718
17929.687500, -30.352763
17941.406250, -29.805699
17953.125000, -29.370413
17964.843750, -29.036184
17976.562500, -28.795491
17988.281250, -28.643267
18000.000000, -28.576453
18011.718750, -28.593743
18023.437500, -28.695478
18035.156250, -28.883674
18046.875000, -29.162187
18058.593750, -29.537038
18070.312500, -30.016971
18082.031250, -30.614360
18093.750000, -31.346670
18105.468750, -32.238929
18117.187500, -33.328052
18128.906250, -34.671007
18140.625000, -36.361675
18152.343750, -38.570626
18164.062500, -41.659478
18175.781250, -46.645596
18187.500000, -60.004140
18199.218750, -51.489602
18210.937500, -44.010269
18222.656250, -40.104851
18234.375000, -37.481864
18246.093750, -35.536440
18257.812500, -34.017847
18269.531250, -32.797976
18281.250000, -31.802742
18292.968750, -30.985683
18304.687500, -30.315996
18316.406250, -29.772480
18328.125000, -29.340204
18339.843750, -29.008578
18351.562500, -28.770166
18363.281250, -28.619971
18375.000000, -28.554983
18386.718750, -28.573934
18398.437500, -28.677195
18410.156250, -28.866808
18421.875000, -29.146649
18433.593750, -29.522757
18445.312500, -30.003896
18457.031250, -30.602453
18468.750000, -31.335916
18480.468750, -32.229334
18492.187500, -33.319657
18503.906250, -34.663904
18515.625000, -36.356054
18527.343750, -38.566887
18539.062500, -41.658587
18550.781250, -46.650866
18562.500000, -60.055696
18574.218750, -51.462184
18585.937500, -43.996029
18597.656250, -40.094596
18609.375000, -37.473789
18621.093750, -35.529881
18632.812500, -34.012487
18644.531250, -32.793637
18656.250000, -31.799317
18667.968750, -30.983102
18679.687500, -30.314212
18691.406250, -29.771463
18703.125000, -29.339936
18714.843750, -29.009048
18726.562500, -28.771372
18738.281250, -28.621917
18750.000000, -28.557680
18761.718750, -28.577399
18773.437500, -28.681455
18785.156250, -28.871898
18796.875000, -29.152614
18808.593750, -29.529660
18820.312500, -30.011817
18832.031250, -30.611501
18843.750000, -31.346239
18855.468750, -32.241143
18867.187500, -33.333263
18878.906250, -34.679792
18890.625000, -36.375050
18902.343750, -38.590563
18914.062500, -41.690591
18925.781250, -46.703449
18937.500000, -60.278330
18949.218750, -51.392174
18960.937500, -43.971949
18972.656250, -40.083313
18984.375000, -37.468823
18996.093750, -35.528878
19007.812500, -34.014342
19019.531250, -32.797755
19031.250000, -31.805353
19042.968750, -30.990849
19054.687500, -30.323547
19066.406250, -29.782317
19078.125000, -29.352284
19089.843750, -29.022897
19101.562500, -28.786757
19113.281250, -28.638900
19125.000000, -28.576352
19136.718750, -28.597882
19148.437500, -28.703907
19160.156250, -28.896521
19171.875000, -29.179671
19183.593750, -29.559485
19195.312500, -30.044850
19207.031250, -30.648331
19218.750000, -31.387670
19230.468750, -32.288315
19242.187500, -33.387866
19253.906250, -34.744485
19265.625000, -36.454364
19277.343750, -38.693221
19289.062500, -41.836951
19300.781250, -46.962877
19312.500000, -61.567611
19324.218750, -50.981898
19335.937500, -43.800557
19347.656250, -39.977720
19359.375000, -37.394298
19371.093750, -35.472626
19382.812500, -33.970257
19394.531250, -32.762460
19406.250000, -31.776794
19417.968750, -30.967694
19429.687500, -30.304895
19441.406250, -29.767538
19453.125000, -29.340933
19464.843750, -29.014658
19476.562500, -28.781415
19488.281250, -28.636316
19500.000000, -28.576453
19511.718750, -28.600655
19523.437500, -28.709399
19535.156250, -28.904842
19546.875000, -29.191001
19558.593750, -29.574094
19570.312500, -30.063122
19582.031250, -30.670806
19593.750000, -31.415116
19605.468750, -32.321850
19617.187500, -33.429172
19628.906250, -34.796242
19640.625000, -36.521194
19652.343750, -38.784093
19664.062500, -41.973056
19675.781250, -47.218017
19687.500000, -63.074904
19699.218750, -50.575521
19710.937500, -43.618611
19722.656250, -39.859682
19734.375000, -37.306702
19746.093750, -35.402964
19757.812500, -33.912498
19769.531250, -32.713239
19781.250000, -31.734043
19792.968750, -30.930052
19804.687500, -30.271421
19816.406250, -29.737557
19828.125000, -29.313945
19839.843750, -28.990287
19851.562500, -28.759372
19863.281250, -28.616379
19875.000000, -28.558452
19886.718750, -28.584462
19898.437500, -28.694921
19910.156250, -28.892019
19921.875000, -29.179804
19933.593750, -29.564528
19945.312500, -30.055230
19957.031250, -30.664678
19968.750000, -31.410910
19980.468750, -32.319815
19992.187500, -33.429714
20003.906250, -34.800029
20015.625000, -36.529405
20027.343750, -38.799055
20039.062500, -42.000335
20050.781250, -47.277328
20062.500000, -63.502995
20074.218750, -50.466731
20085.937500, -43.565704
20097.656250, -39.823272
20109.375000, -37.278378
20121.093750, -35.379545
20132.812500, -33.892439
20144.531250, -32.695669
20156.250000, -31.718420
20167.968750, -30.916014
20179.687500, -30.258713
20191.406250, -29.725991
20203.125000, -29.303376
20214.843750, -28.980602
20226.562500, -28.750477
20238.281250, -28.608196
20250.000000, -28.550912
20261.718750, -28.577502
20273.437500, -28.688483
20285.156250, -28.886045
20296.875000, -29.174233
20308.593750, -29.559295
20320.312500, -30.050258
20332.031250, -30.659875
20343.750000, -31.406155
20355.468750, -32.314946
20367.187500, -33.424493
20378.906250, -34.794085
20390.625000, -36.522104
20402.343750, -38.789170
20414.062500, -41.984949
20425.781250, -47.246125
20437.500000, -63.277890
20449.218750, -50.524871
20460.937500, -43.595765
20472.656250, -39.845682
20484.375000, -37.297519
20496.093750, -35.397086
20507.812500, -33.909202
20519.531250, -32.712129
20531.250000, -31.734887
20542.968750, -30.932710
20554.687500, -30.275809
20566.406250, -29.743631
20578.125000, -29.321691
20589.843750, -28.999714
20601.562500, -28.770511
20613.281250, -28.629282
20625.000000, -28.573193
20636.718750, -28.601142
20648.437500, -28.713667
20660.156250, -28.912998
20671.875000, -29.203226
20683.593750, -29.590667
20695.312500, -30.084443
20707.031250, -30.697441
20718.750000, -31.447876
20730.468750, -32.361912
20742.187500, -33.478315
20753.906250, -34.857305
20765.625000, -36.599079
20777.343750, -38.888366
20789.062500, -42.126513
20800.781250, -47.501810
20812.500000, -64.987393
20824.218750, -50.186457
20835.937500, -43.448160
20847.656250, -39.754372
20859.375000, -37.233391
20871.093750, -35.349133
20882.812500, -33.872100
20894.531250, -32.682911
20906.250000, -31.711741
20917.968750, -30.914460
20929.687500, -30.261657
20941.406250, -29.733024
20953.125000, -29.314238
20964.843750, -28.995144
20976.562500, -28.768641
20988.281250, -28.630002
21000.000000, -28.576453
21011.718750, -28.606948
21023.437500, -28.722085
21035.156250, -28.924152
21046.875000, -29.217314
21058.593750, -29.607974
21070.312500, -30.105369
21082.031250, -30.722548
21093.750000, -31.477959
21105.468750, -32.398123
21117.187500, -33.522397
21128.906250, -34.912041
21140.625000, -36.669296
21152.343750, -38.983536
21164.062500, -42.269449
21175.781250, -47.775652
21187.500000, -67.328681
21199.218750, -49.817236
21210.937500, -43.275644
21222.656250, -39.641561
21234.375000, -37.149648
21246.093750, -35.282715
21257.812500, -33.817275
21269.531250, -32.636456
21281.250000, -31.671667
21292.968750, -30.879457
21304.687500, -30.230822
21316.406250, -29.705708
21328.125000, -29.289968
21339.843750, -28.973567
21351.562500, -28.749494
21363.281250, -28.613089
21375.000000, -28.561633
21386.718750, -28.594126
21398.437500, -28.711209
21410.156250, -28.915209
21421.875000, -29.210336
21433.593750, -29.603040
21445.312500, -30.102620
21457.031250, -30.722206
21468.750000, -31.480357
21480.468750, -32.403771
21492.187500, -33.532081
21503.906250, -34.927043
21515.625000, -36.691868
21527.343750, -39.018145
21539.062500, -42.326968
21550.781250, -47.896456
21562.500000, -68.668471
21574.218750, -49.641589
21585.937500, -43.187570
21597.656250, -39.580725
21609.375000, -37.102214
21621.093750, -35.243320
21632.812500, -33.783275
21644.531250, -32.606346
21656.250000, -31.644506
21667.968750, -30.854611
21679.687500, -30.207839
21691.406250, -29.684253
21703.125000, -29.269779
21714.843750, -28.954431
21726.562500, -28.731233
21738.281250, -28.595546
21750.000000, -28.544665
21761.718750, -28.577598
21773.437500, -28.694982
21785.156250, -28.899140
21796.875000, -29.194265
21808.593750, -29.586785
21820.312500, -30.085961
21832.031250, -30.704864
21843.750000, -31.461963
21855.468750, -32.383811
21867.187500, -33.509804
21878.906250, -34.901263
21890.625000, -36.660546
21902.343750, -38.977280
21914.062500, -42.266871
21925.781250, -47.781218
21937.500000, -67.462630
21949.218750, -49.791471
21960.937500, -43.260903
21972.656250, -39.630935
21984.375000, -37.141559
21996.093750, -35.276553
22007.812500, -33.812742
22019.531250, -32.633387
22031.250000, -31.669963
22042.968750, -30.879059
22054.687500, -30.231696
22066.406250, -29.707839
22078.125000, -29.293354
22089.843750, -28.978218
22101.562500, -28.755432
22113.281250, -28.620346
22125.000000, -28.570256
22136.718750, -28.604175
22148.437500, -28.722761
22160.156250, -28.928362
22171.875000, -29.225214
22183.593750, -29.619805
22195.312500, -30.121482
22207.031250, -30.743444
22218.750000, -31.504354
22230.468750, -32.431069
22242.187500, -33.563488
22253.906250, -34.963834
22265.625000, -36.736246
22277.343750, -39.074433
22289.062500, -42.405660
22300.781250, -48.036805
22312.500000, -70.185444
22324.218750, -49.504343
22335.937500, -43.131531
22347.656250, -39.550835
22359.375000, -37.085726
22371.093750, -35.235312
22382.812500, -33.781359
22394.531250, -32.609207
22406.250000, -31.651359
22417.968750, -30.864973
22429.687500, -30.221411
22441.406250, -29.700859
22453.125000, -29.289334
22464.843750, -28.976920
22476.562500, -28.756700
22488.281250, -28.624094
22500.000000, -28.576453
22511.718750, -28.612846
22523.437500, -28.733987
22535.156250, -28.942285
22546.875000, -29.242048
22558.593750, -29.639853
22570.312500, -30.145167
22582.031250, -30.771353
22593.750000, -31.537319
22605.468750, -32.470293
22617.187500, -33.610794
22628.906250, -35.022142
22640.625000, -36.810656
22652.343750, -39.175053
22664.062500, -42.557305
22675.781250, -48.334169
22687.500000, -75.149899
22699.218750, -49.160424
22710.937500, -42.965219
22722.656250, -39.441410
22734.375000, -37.004538
22746.093750, -35.171139
22757.812500, -33.728658
22769.531250, -32.564840
22781.250000, -31.613386
22792.968750, -30.832112
22804.687500, -30.192781
22816.406250, -29.675832
22828.125000, -29.267453
22839.843750, -28.957851
22851.562500, -28.740200
22863.281250, -28.609990
22875.000000, -28.564631
22886.718750, -28.603244
22898.437500, -28.726590
22910.156250, -28.937129
22921.875000, -29.239224
22933.593750, -29.639518
22945.312500, -30.147561
22957.031250, -30.776833
22968.750000, -31.546404
22980.468750, -32.483759
22992.187500, -33.629833
23003.906250, -35.048690
23015.625000, -36.848124
23027.343750, -39.230270
23039.062500, -42.647222
23050.781250, -48.524956
23062.500000, -81.349705
23074.218750, -48.927782
23085.937500, -42.844656
23097.656250, -39.357477
23109.375000, -36.938858
23121.093750, -35.116421
23132.812500, -33.681262
23144.531250, -32.522679
23156.250000, -31.575143
23167.968750, -30.796898
23179.687500, -30.159959
23191.406250, -29.644925
23203.125000, -29.238087
23214.843750, -28.929720
23226.562500, -28.713045
23238.281250, -28.583580
23250.000000, -28.538752
23261.718750, -28.577688
23273.437500, -28.701145
23285.156250, -28.911570
23296.875000, -29.213299
23308.593750, -29.612931
23320.312500, -30.119954
23332.031250, -30.747748
23343.750000, -31.515233
23355.468750, -32.449651
23367.187500, -33.591531
23378.906250, -35.004208
23390.625000, -36.794012
23402.343750, -39.159686
23414.062500, -42.543256
23425.781250, -48.321726
23437.500000, -75.159840
23449.218750, -49.147972
23460.937500, -42.954360
23472.656250, -39.431734
23484.375000, -36.995933
23496.093750, -35.163551
23507.812500, -33.722056
23519.531250, -32.559202
23531.250000, -31.608696
23542.968750, -30.828361
23554.687500, -30.189961
23566.406250, -29.673941
23578.125000, -29.266492
23589.843750, -28.957823
23601.562500, -28.741113
23613.281250, -28.611855
23625.000000, -28.567463
23636.718750, -28.607063
23648.437500, -28.731422
23660.156250, -28.943008
23671.875000, -29.246193
23683.593750, -29.647630
23695.312500, -30.156887
23707.031250, -30.787465
23718.750000, -31.558468
23730.468750, -32.497432
23742.187500, -33.645374
23753.906250, -35.066508
23765.625000, -36.868920
23777.343750, -39.255427
23789.062500, -42.680145
23800.781250, -48.578986
23812.500000, -83.353601
23824.218750, -48.900879
23835.937500, -42.840268
23847.656250, -39.361269
23859.375000, -36.947340
23871.093750, -35.128241
23882.812500, -33.695779
23894.531250, -32.539560
23906.250000, -31.594215
23917.968750, -30.818082
23929.687500, -30.183237
23941.406250, -29.670323
23953.125000, -29.265672
23964.843750, -28.959592
23976.562500, -28.745339
23988.281250, -28.618469
